query_id	hikmah_ranked_ids	bm25_ranked_ids	hikmah_ndcg10	bm25_ndcg10	hikmah_recall10	bm25_recall10
300	12652963,3553087,21601459,21622715,13774178,41496215,16120395,1744752,24221369,4465762	16120395,15551129,6828370,12652963,6722522,7970974,23727313,3553087,2380002,22003328	0.6309297535714575	0.31546487678572877	1.0	1.0
303	17240457,6948886,40447899,13964633,15286783,13702924,26378103,23509593,14050257,23581096	4085204,4388470,23581096,12232678,6948886,36708463,28390999,10024681,4421547,23509593	0.0	0.6309297535714575	0.0	1.0
312	14185503,25041967,32770503,6173523,14464451,3823862,9169645,935538,2576811,7324039	14185503,14464451,32770503,25041967,15960670,21387297,6173523,2576811,2754534,13123189	0.43067655807339306	0.3333333333333333	1.0	1.0
314	544971,2638387,6670101,30353437,432261,2758012,1389264,22703082,13023410,6501747	544971,2638387,24896957,2758012,4347374,14376683,25787749,38131471,30122260,12922760	0.0	0.38685280723454163	0.0	1.0
324	8724666,3758260,5132358,5409325,10190462,6334188,52874170,38485364,9257019,4411655	24612804,8724666,1818578,2014909,4658268,46565020,19510470,13509809,654735,188911	0.0	0.43067655807339306	0.0	1.0
327	17997584,15405204,22312627,2587396,11868606,6285534,34630025,25416944,24294572,7717468	17997584,15405204,12130690,2462673,22544171,516867,35684881,22312627,20942644,1617327	1.0	1.0	1.0	1.0
338	23349986,1780819,44827480,18872233,36288526,9967265,20645335,24211561,24088502,1649738	23349986,24211561,36288526,15948830,18872233,20130904,14973286,14252892,23783727,20645335	1.0	1.0	1.0	1.0
343	19308127,23783727,5884524,471921,7873737,6158879,23377475,30981192,6157837,29564505	19308127,23783727,5884524,7873737,44827480,44384384,38630735,3462075,27054878,25028913	0.5437713091520254	0.5706417189553201	1.0	1.0
350	16927286,8698857,23342686,13072112,10443642,13552682,6040392,42279414,25085979,23141360	16927286,23342686,8698857,16242975,30261663,2479538,9505448,6209599,23604601,24863571	1.0	1.0	1.0	1.0
354	8774475,4429932,15521377,1605196,17917408,13791206,14171859,1866911,15832146,24338780	8774475,34103335,17917408,1866911,17844478,1241113,21521236,33076846,11336632,15832146	1.0	1.0	1.0	1.0
36	42441846,18256197,1360607,19799455,30720103,5572127,11705328,4442799,3034412,23267371	42441846,33409100,18557974,37424881,16252863,19799455,21636085,11705328,23267371,18256197	0.20438239758848611	0.19342640361727081	0.5	0.5
362	38587347,5003144,36310858,34615397,3566945,5836,17708753,8883846,15521377,34854444	38587347,5003144,38528892,1471041,14333540,34615397,15488881,7666498,43619625,9831859	1.0	1.0	1.0	1.0
380	19005293,15425958,11328820,26038789,17223891,16550075,5003144,10648422,195683603,3619931	19005293,17223891,10648422,6144969,11328820,67045088,23912923,27602752,3083927,30398773	1.0	1.0	1.0	1.0
384	20610390,12428497,51972698,24721347,22420524,2211868,8708082,2891825,7757997,18074797	51972698,581832,8582337,8708082,20610390,25451374,18074797,12428497,14319754,32328114	0.0	0.0	0.0	0.0
385	1032372,15521377,5991309,9955779,4911006,2030623,9767444,12641252,5476778,15541119	1032372,5991309,9767444,12641252,15541119,32742683,2030623,1196631,2506153,9955779	0.46845052016107697	0.48381288316677695	1.0	1.0
386	16495649,2475059,11902109,11254040,42404093,34498093,22371455,21260231,4364884,51706771	16495649,42404093,21260231,12039953,4364884,22371455,18111172,34544514,12801438,12258338	1.0	1.0	1.0	1.0
388	6227220,22908536,6766459,21602220,16527698,9588931,35085326,23273454,471735,25725663	21602220,24019260,1148122,28025754,22908536,471735,3943235,44693226,21373821,4641348	0.0	0.5	0.0	1.0
399	791050,42387637,471921,7285256,23267371,8582337,21003930,13770184,2613775,3898784	791050,471921,42387637,21003930,13770184,23267371,7285256,32357890,45276789,275294	1.0	1.0	1.0	1.0
410	14924526,116792,15889329,1410197,29723642,5254463,23912923,25308734,5710820,23670644	14924526,116792,15889329,29723642,1410197,23670644,25416944,35520219,30534237,42373943	1.0	1.0	1.0	1.0
411	14924526,116792,1410197,5710820,23670644,15889329,35520219,29723642,6077214,790598	14924526,15889329,29723642,1410197,23670644,116792,25416944,30534237,35520219,13757347	1.0	1.0	1.0	1.0
415	12443371,4709641,20280410,18852643,51386222,6947286,20937018,27408104,24144677,3868322	4709641,12443371,18852643,20937018,24906548,6309659,51386222,20280410,13282296,5402581	0.0	0.3562071871080222	0.0	1.0
42	40913091,18174210,19511011,4353857,10029891,14205246,24338780,18275697,30981192,25420421	40913091,18174210,6315132,45218443,4353857,27162821,4449524,16056514,10128893,17821387	0.6309297535714575	0.6309297535714575	1.0	1.0
421	22980205,9460704,9056874,15327601,12650610,46565968,42278130,37549932,2758012,21557614	39728826,3444507,3067015,22980205,6421734,38805486,3285322,42279414,21557614,21598000	0.0	0.0	0.0	0.0
431	23887844,2686003,29073751,6000423,14092737,36838958,25251625,21439640,25488034,7506409	19922508,22696649,10993232,36838958,29073751,2543135,6000423,14092737,23887844,24746892	0.0	0.0	0.0	0.0
436	18038955,14637235,14853989,34747208,12588500,4899981,3849194,38131471,19384430,36464673	14637235,8331432,15926408,12588500,13907427,18038955,14853989,8577229,18037805,23440856	0.6309297535714575	1.0	1.0	1.0
437	38025907,3391547,7997337,18414462,2359152,3863543,39851630,5765455,6636088,13293033	39851630,3863543,5765455,2359152,5782614,6000423,33677323,24466904,3391547,5836	0.0	0.0	0.0	0.0
439	17017465,28468276,11195653,20330519,2033917,4423559,7869794,16557565,1910120,12640810	18575183,4423559,17017465,5395426,6729465,4932668,17049436,15473205,4422723,9550981	0.3562071871080222	0.6309297535714575	1.0	1.0
440	17017465,28468276,11195653,20330519,2033917,4423559,7869794,16557565,1910120,12640810	18575183,4423559,17017465,5395426,6729465,4932668,17049436,15473205,4422723,39763465	0.3562071871080222	0.6309297535714575	1.0	1.0
443	16728949,8724666,10165258,11900630,5415832,30398773,38899659,2853291,19583924,30471052	10165258,16728949,11289247,2853291,11900630,8724666,13116880,12130067,13980338,18374364	0.5	1.0	1.0	1.0
452	7042304,10666475,4410181,18333304,9154703,5824955,5373138,15928989,16237005,1667063	10666475,7042304,18264714,18747744,2828460,16237005,464511,23573229,4410181,10546779	0.0	0.20438239758848611	0.0	0.5
475	7560876,236204,13036442,9460704,3590806,30919024,38886345,21932050,13613916,12156187	23576165,195689757,33030946,23148978,8477699,8724666,7560876,6061927,5785219,1917068	0.0	0.0	0.0	0.0
478	35271381,31293581,9226649,21878751,11581157,14474178,5979056,5572127,25942757,25453683	34854444,14767844,19005293,29288582,10562341,2506153,31293581,5979056,1605392,40096222	0.0	0.6309297535714575	0.0	1.0
48	32850528,857189,3672261,17454301,13734012,3716075,31229233,5850219,7224723,18344910	18617259,13734012,13959707,18340282,26016929,15648443,18344910,11349166,5398179,11718220	0.38685280723454163	0.6309297535714575	1.0	1.0
49	5702790,5953485,15590539,7281161,12582729,946756,2251426,8533245,15879544,34105878	5953485,5702790,6913227,1333643,7029990,15590539,18654430,23913146,946756,86602746	0.6309297535714575	1.0	1.0	1.0
491	43311750,834336,2496002,15692098,1576955,8083310,10209731,19460822,980008,36642096	56893404,43311750,15692098,8892905,3285322,9394119,834336,19460822,10574949,7655029	0.0	1.0	0.0	1.0
5	13734012,23531592,30655442,14188138,7482674,13931771,20829129,43855756,40900242,15194125	13734012,18617259,17333231,42240424,695938,1292369,16737163,11880289,52180874,103007	1.0	1.0	1.0	1.0
50	12580014,24980622,1554348,17844478,18488986,5132358,13070316,14241418,22401720,26607366	12580014,18488986,39559521,42279414,25738896,43014661,10162553,4561402,8354687,3952288	1.0	1.0	1.0	1.0
501	20471181,17930286,5137019,12667988,8520041,7239105,28530299,24865781,32743723,20326526	17930286,21274919,24865781,6191684,24285403,7239105,14606752,12899460,8520041,1642727	0.6309297535714575	1.0	1.0	1.0
502	9705208,5254741,20187433,1032372,27712433,18276599,1800734,26025820,24318630,2565138	70516463,24318630,143796742,24315156,20187433,6993046,13221399,6636088,15803282,3346812	0.0	0.0	0.0	0.0
507	7433668,30774694,23801039,14644164,4345315,25988622,14474178,11837657,35079452,10029891	30774694,7433668,35079452,16066726,11837657,7230315,14644164,38043606,22908536,19851614	0.6309297535714575	1.0	1.0	1.0
508	25516011,18374364,26079071,10128893,24466904,4816339,14550841,18489989,8063697,40234452	25516011,18374364,104143831,40234452,11900630,24541180,10128893,34982259,42787108,10526279	0.0	0.0	0.0	0.0
51	8963413,45638119,23830488,25832301,4429932,15081770,7821634,23304931,24341590,15113221	45638119,8963413,24341590,23830488,21439640,13906581,13069283,27240667,3285322,2140497	0.6309297535714575	1.0	1.0	1.0
513	11441172,202259,40156901,75636923,23783727,21003930,35495268,26067999,8582337,581832	13230773,12770738,36288526,40156901,11441172,35495268,2575938,2424794,15830352,7662395	0.0	1.0	0.0	1.0
514	9555784,4462079,26409363,44572913,25599283,16256507,520579,36960449,22023404,16701509	4462079,22023404,36960449,3150030,25599283,21553394,9555784,520579,30720103,3034412	0.3562071871080222	0.0	1.0	0.0
516	20109325,29564505,21003930,3580005,21287352,26107000,26067999,20732789,3553087,9440748	29564505,20109325,18988265,21287352,26107000,3580005,2032877,21395936,9440748,21003930	0.6309297535714575	1.0	1.0	1.0
517	15663829,581832,24150328,8708082,5612738,11071351,24705390,7454794,71625969,30981192	19658917,32850528,30981192,12130200,31890716,23577867,7454794,25599283,24150328,6176498	1.0	0.0	1.0	0.0
521	34873974,3056682,13223957,10374686,6157837,29526125,24150328,26067999,16180601,1905095	34873974,3056682,29526125,25028913,34054472,17897801,9846940,40156901,21868715,32159283	1.0	1.0	1.0	1.0
525	13639330,35395662,40667066,36547290,2151983,23938319,25606339,9021186,29347970,43602749	13639330,40667066,2151983,29788648,4547102,23938319,5860364,36547290,43602749,6455142	1.0	1.0	1.0	1.0
527	1617327,18489989,4421742,25827024,4335423,26008063,3758260,13509809,4422868,8702697	1617327,3863543,4421742,4366738,43385013,25827024,9412420,3140772,6148876,27279525	0.0	0.6309297535714575	0.0	1.0
528	5476778,23326722,22937651,23915841,37182501,27772649,883747,33904789,37269418,6776834	5476778,23326722,22937651,24512064,44420873,23915841,27772649,20754359,13965483,33904789	1.0	1.0	1.0	1.0
53	45638119,25973484,29366489,7821634,10024681,24349992,21439640,4455466,15113221,17021845	45638119,7821634,25973484,21439640,10024681,5372432,29366489,15113221,42731834,22401720	1.0	1.0	1.0	1.0
532	12991445,34268160,79231308,15685921,5503194,40500723,11441172,21495419,20931483,24863571	12991445,79231308,23783727,1387104,15685921,5238341,34338075,19482914,14973286,19332616	1.0	1.0	1.0	1.0
533	23783727,12991445,40156901,79231308,11936877,15685921,47018050,41646286,56893404,145416918	12991445,79231308,18111172,23783727,1387104,5238341,34338075,19482914,14973286,19332616	0.6309297535714575	1.0	1.0	1.0
535	32850528,2138843,24101431,3127341,6157837,19945096,1538080,23342845,31229233,13282296	2138843,13282296,3825750,1538080,43483151,32850528,27428509,30805636,31229233,10430148	0.0	0.0	0.0	0.0
536	16056514,36637129,25597580,4303075,23076291,41911192,24186125,4462155,26025370,7157436	16056514,24186125,12130690,9288638,23746332,9194077,22178316,7840442,2605032,45153864	1.0	1.0	1.0	1.0
539	13282296,11953232,41264017,37583120,27076725,13933299,24150328,5402581,51386222,6309659	13282296,11886686,11953232,21472388,6309659,27076725,13933299,5402581,20697217,36003142	1.0	1.0	1.0	1.0
54	3419709,14874811,22036571,5108807,9752604,24721866,9899292,15381976,3973445,1800734	3973445,9899292,9752604,3419709,24721866,1590744,22036571,49556906,19313533,38533515	0.0	0.31546487678572877	0.0	1.0
540	17150648,4456756,11238784,2225918,14782049,11742219,4700428,2481032,11822354,306311	17150648,14782049,4700428,2225918,2481032,11742219,11886686,16398827,306311,22029384	0.0	0.20438239758848611	0.0	0.5
544	6820680,10559501,8005007,11784947,16058322,8300657,21651116,26873988,13245542,4899981	10559501,11784947,6820680,26873988,31560225,6404801,5137019,4407318,16058322,44737533	0.0	0.0	0.0	0.0
549	9433958,1970884,17682477,41337677,30034334,4347374,3308636,7820043,6144969,6182947	9433958,9539248,1970884,30034334,7820043,17682477,25124117,3308636,4347374,6323196	1.0	1.0	1.0	1.0
551	8903143,39291138,33499189,52095986,34905328,14405193,5914739,21366394,34498325,14171859	8903143,5914739,34905328,26117607,52095986,2714623,23032247,33499189,28006126,20457190	0.5	0.31546487678572877	1.0	1.0
552	1471041,14340571,10675756,23601616,27772649,6176498,11415809,2443495,20330519,10669582	1471041,14340571,27772649,21060008,10675756,3828508,11415809,10669582,13578199,9244474	1.0	1.0	1.0	1.0
554	28015516,42873134,29399239,32665136,7681810,1605392,15347087,14853989,4911006,5386514	52925737,14853989,9878167,29399239,43054703,28015516,1049501,4911006,27093166,1800734	0.0	0.3333333333333333	0.0	1.0
56	4709641,4423401,26336593,15590539,9588931,22185730,11659421,19970015,13969173,35520219	4709641,11659421,22185730,13969173,35520219,4423401,26336593,33911859,4459491,11886686	1.0	1.0	1.0	1.0
560	4429118,2844490,16863359,5979056,13469921,3981033,1454773,11899391,22517564,13778710	22517564,19005293,51952430,2844490,18546584,11233339,14644164,13398997,195683603,1454773	0.0	0.0	0.0	0.0
569	34982259,28230867,3952288,33535447,23460562,7708803,4380287,30468386,9629682,13293033	23460562,3155731,12966719,4380287,3835423,3952288,5508750,21320417,10765888,24879055	0.38685280723454163	1.0	1.0	1.0
57	4709641,35520219,4423401,38830961,11659421,2030623,11738716,32776084,25827024,9197786	4709641,11659421,22185730,13969173,35520219,4423401,26336593,33911859,4459491,11886686	1.0	1.0	1.0	1.0
575	27134931,29025270,26182390,42421723,15327601,3400973,16686383,10145528,27274441,23664875	16686383,27134931,3400973,8747771,23664875,8250852,26182390,42421723,27274441,39758684	0.0	0.0	0.0	0.0
577	23305884,1805641,6670101,17755060,16284655,35321950,24795767,4418112,20344442,21878751	8133050,42065070,10582939,21878751,24705390,16284655,23777820,21392703,1852826,40900567	0.0	0.0	0.0	0.0
578	8764879,12130067,6910577,4928057,35008773,6776834,4465735,35520219,10463997,4459491	8764879,3559136,14174055,14434123,31882215,34103335,5953485,11255504,37249641,12315072	1.0	1.0	1.0	1.0
587	2559303,40558887,7142113,864491,12152977,16999023,854417,1574014,106301,39426225	2559303,16999023,21230110,7142113,40558887,5085118,854417,12152977,7281161,25028913	0.3562071871080222	0.6309297535714575	1.0	1.0
589	10984005,5114940,752423,12206390,1287809,9822397,26067999,16233471,8596837,43226130	10984005,25451374,12206390,1287809,752423,1068106,4647303,1831916,154243324,5114940	1.0	1.0	1.0	1.0
593	36355784,19675911,16422880,18084826,6993046,5596332,15692098,37065914,27240667,26710772	19675911,36355784,31889025,20945963,6993046,24408040,7209559,8509018,18997216,33533307	0.6309297535714575	1.0	1.0	1.0
597	36355784,21495419,27240667,79231308,5433667,26067999,25742130,46695481,11441172,19460822	25742130,36355784,46695481,5433667,23136735,27240667,12779444,756887,76415938,14408200	0.6257049680303419	0.9217868789962071	0.6666666666666666	1.0
598	46695481,28617573,26067999,10958594,36355784,76415938,6561200,27446873,27240667,25121903	6561200,27446873,36355784,28617573,27873158,25742130,16980892,46695481,6748318,76415938	0.0	0.3562071871080222	0.0	1.0
613	9638032,15600979,23052989,4362729,12909503,143251,30658796,21465696,15248287,6670101	9638032,21598000,16056410,11983390,42035464,34498093,33911859,21465696,7465900,29788648	1.0	1.0	1.0	1.0
619	19878070,26025820,29735200,6673421,1065627,1373287,15381976,9122283,16605494,20287253	6673421,21258863,9122283,20888849,49556906,15946643,1171121,6334188,25175997,26000593	0.0	0.2640681225725909	0.0	0.5
623	25599283,4442799,12074066,4462079,18557974,4515975,140098548,3034412,14827874,9555784	25599283,4462079,12074066,36960449,3034412,22843838,18557974,16256507,13312471,30720103	0.0	0.0	0.0	0.0
628	21274496,12885341,24512064,23915841,10530014,5476778,29134911,798152,23985464,5735492	5735492,24512064,29134911,23915841,23985464,5476778,22705234,20996244,46202852,10450300	0.5	0.6309297535714575	1.0	1.0
636	42708716,24294572,11289247,21931005,14972169,22025252,14328288,393001,19752008,6492658	42708716,22025252,24294572,11289247,14328288,6492658,34071621,38401028,43752562,21425864	0.6309297535714575	0.5	1.0	1.0
637	73473433,12584053,20606520,20491205,25649714,7595742,38799797,58564850,6517267,19071857	73473433,31019903,31612088,6517267,20491205,25649714,38799797,19071857,29845974,24988745	0.38685280723454163	0.3562071871080222	1.0	1.0
641	24159217,6191684,5912283,3056682,31884697,20610557,3761017,39532074,7627167,27129115	5912283,24865781,24159217,24346598,7627167,6191684,7239105,39532074,12672066,4587978	0.3065735963827292	0.6131471927654584	0.5	0.5
644	13619127,24921368,22236223,120626,43587663,27449472,5596332,6250701,195317463,41298619	24921368,13619127,25104843,120626,41298619,3430789,22236223,27449472,27466734,6250701	1.0	0.6309297535714575	1.0	1.0
649	20375264,47240151,18654430,12789595,37248570,7261402,22549449,10607877,9909405,109946221	24159217,11253758,18654430,12789595,3202143,20375264,9278263,15041758,2424794,11256632	0.43067655807339306	0.43067655807339306	1.0	1.0
659	11481946,27240699,46765242,22613657,18592108,22534357,17327939,38811597,1084062,19497526	1215116,17327939,46926352,3896759,13070316,46765242,22613657,11481946,7662206,27567994	0.0	1.0	0.0	1.0
660	11481946,27240699,46765242,18592108,22534357,22613657,38811597,1084062,19497526,14105446	1215116,46765242,22613657,11481946,7662206,27240699,29634262,13441037,22482820,1084062	0.0	1.0	0.0	1.0
674	2095573,5612738,4442799,30981192,7757997,25300664,15155862,4647303,6327940,72933407	2095573,30981192,5612738,7662206,4647303,9814332,72933407,15360986,6540064,18852643	1.0	1.0	1.0	1.0
684	12881593,4942718,26731863,28107602,23190392,34905328,14446279,464511,12824568,40096222	4942718,34386619,12881593,17416520,12824568,24706198,35085326,5473074,21943141,2904102	0.6309297535714575	1.0	1.0	1.0
690	5596332,4449524,25938221,5132358,23908217,27024392,38630735,15692098,52874170,21790313	18174210,23908217,7011850,25420421,18750453,25938221,8428935,5596332,27054878,45908102	0.0	0.38685280723454163	0.0	1.0
691	10991183,24881307,33076846,9185195,14461101,10530014,8093935,5821617,39929509,23601616	10991183,14461101,33076846,24881307,8093935,14119470,10530014,16511863,23700330,9185195	1.0	1.0	1.0	1.0
692	36288526,7489663,27049238,27243019,29148743,23206239,1373287,19332616,11344428,24088502	24088502,36288526,23203102,27049238,11349166,2488880,40900567,3698758,3001685,27243019	0.2890648263178879	1.0	1.0	1.0
693	23206239,24088502,7850867,16745747,21392703,36288526,2533768,7489663,30915421,5289038	24088502,7850867,36288526,23203102,3698758,11349166,27049238,2488880,40900567,3001685	0.6309297535714575	1.0	1.0	1.0
70	5956380,21307488,15521377,9178310,5254463,6000423,14644164,3748310,25901598,36480032	5956380,4414547,24721866,7465900,5254463,7225911,21307488,23985464,43880096,11903247	0.6131471927654584	1.0	0.5	1.0
700	16557565,12871002,4388082,39291138,6333347,4350400,14174055,825728,4343437,10212612	16557565,4350400,52944377,1669173,1354567,20977638,19950357,1871230,35231675,21170174	0.3562071871080222	0.6309297535714575	1.0	1.0
702	16557565,19950357,38675228,4350400,4343437,42009630,10212612,12871281,52944377,36623997	16557565,38675228,4350400,52944377,1354567,19950357,1871230,35231675,21170174,20402596	0.43067655807339306	0.5	1.0	1.0
715	15635366,10024681,12737132,16550075,21487212,9159495,6455142,4434951,11484808,14180565	16550075,9159495,37204802,6455142,28390999,15635366,9752604,22843616,23286603,9301606	0.0	0.0	0.0	0.0
716	6828370,29509926,32611468,9122283,8856690,12440953,9705208,23830488,4346436,14479433	23581096,27949347,2374637,4346436,32611468,1381673,9977329,8856690,23601616,23830488	0.0	0.0	0.0	0.0
718	7808055,4455466,8502193,22038539,22561064,15578265,9993008,18074797,24746892,10846815	22038539,17587795,23208167,7808055,4305576,29788648,175735,8502193,9993008,18694784	0.0	0.6309297535714575	0.0	1.0
72	2533768,1550937,12631697,4587978,11420613,24249915,39291138,21439640,18231257,6670101	18895793,16705338,11420613,9929089,2533768,21561474,4587978,6076903,1550937,39506601	0.0	0.31546487678572877	0.0	1.0
721	1834762,7433668,6313547,7948486,23304931,33684572,6042706,12994780,15365719,5800138	1834762,12670680,1996292,13106686,5800138,10559501,15578265,7948486,14938990,8325952	1.0	1.0	1.0	1.0
723	5531479,33920995,600437,2452989,29422484,36345185,39506601,38300781,1871230,13651792	5531479,20608982,1800734,15058155,28712203,1871230,36345185,8396189,20758340,3330111	1.0	1.0	1.0	1.0
727	12370881,14492339,22406695,7948486,13007205,2436602,11868606,3878434,21382907,37562370	22406695,14492339,7521113,7948486,12370881,6123924,36444198,2605032,11868606,7489663	0.0	0.5	0.0	1.0
728	12370881,14492339,22406695,27602752,7948486,36444198,2436602,25148216,26068103,6853699	22406695,14492339,12370881,7521113,7948486,6123924,2605032,36444198,25148216,7489663	0.21840743681816419	0.45749452618986164	0.5	1.0
729	18038250,29288582,1049501,7114092,5828251,20672596,4729644,6636088,3981033,1285713	18038250,26851674,18489989,4729644,4422868,15381976,52873726,364522,5531479,39291138	0.0	0.6309297535714575	0.0	1.0
742	32159283,5824985,20526907,44264297,33934971,4020950,5800138,37336085,32353339,2774906	32159283,20526907,17897801,43629704,5884524,34873974,44264297,29526125,3981244,9813098	1.0	1.0	1.0	1.0
743	32159283,10576136,13823200,19958277,44264297,2248870,6853699,9278263,39174007,2062382	32159283,34873974,43629704,5884524,44384384,34054472,13823200,6158879,17897801,5993745	1.0	1.0	1.0	1.0
744	4138659,3105781,35612665,23895668,19099739,16120395,7451607,6722522,13902570,22185730	4138659,8460275,3105781,31407112,6722522,25946292,6454371,33920995,23895668,1469751	0.0	0.6309297535714575	0.0	1.0
75	4387784,2837758,25657127,23938319,13965483,33499189,31387717,12691537,20743803,24498673	13965483,4387784,2837758,25657127,26488879,8654183,2052720,29367554,22703082,24705390	1.0	0.6309297535714575	1.0	1.0
756	17919731,27134527,25606339,175735,8646760,19099739,22968257,25041967,52865789,22036571	17919731,27134527,3230361,175735,8646760,25606339,12588500,12172346,25901598,2831620	0.0	0.2890648263178879	0.0	1.0
759	3929361,1805641,18074797,13901073,8133050,20931483,40127292,10617916,25499612,11254040	1805641,3929361,18074797,12409683,13948920,10617916,6503185,13899137,13901073,19824183	0.6309297535714575	1.0	1.0	1.0
768	1373287,19497526,10697096,406733,11578459,12130690,23195302,29214508,17194716,33063763	19497526,1373287,15778034,6421792,23887844,2817000,18694784,42484543,36921186,4085204	0.0	0.43067655807339306	0.0	1.0
770	15476777,27428509,13256155,2492146,26067999,25298276,15041758,52180874,1287809,24341590	15476777,2492146,7165938,9929089,13256155,20606520,9558539,24873253,42731834,6334188	1.0	1.0	1.0	1.0
775	3173489,31293581,27635177,23599024,11569583,12552297,42267740,28441310,40901687,4993011	11569583,12552297,3173489,27635177,31293581,23599024,7151961,6536598,13025574,16630060	0.0	0.0	0.0	0.0
781	8246922,24338780,2462673,1574014,10627801,1386103,3504761,7433668,11428884,51952430	8246922,24338780,7115651,6270720,1386103,39084565,40632104,854417,7155555,5386514	0.6309297535714575	0.6309297535714575	1.0	1.0
783	39084565,8246922,6270720,4979184,17671145,5500086,18414462,7115651,4418070,9315213	39084565,8246922,6270720,7155555,29015485,17671145,19005293,19130782,6767271,5386514	0.0	0.0	0.0	0.0
784	2356950,23535770,3531388,15521377,226488,12742164,14767844,21866916,6446747,2547636	16999023,23535770,2356950,25597580,38727075,226488,16627684,15176526,12742164,2547636	1.0	0.5	1.0	1.0
785	12471115,11535539,26108767,25452937,7155555,14550841,29851836,21063817,11043831,15337254	54440,12471115,15274349,6550579,25452937,23117928,8665891,27995781,21141798,24234341	1.0	0.6309297535714575	1.0	1.0
793	8551160,23403754,25439264,3619931,28249680,7465900,25251625,34439544,11837657,9588931	8551160,23403754,9588931,23509113,34439544,8425533,25439264,7465900,28249680,4701662	1.0	1.0	1.0	1.0
800	9291668,4679264,11935250,834336,15521377,5108807,36860856,6325527,24652030,11992632	9291668,4679264,11935250,25597580,5824955,11992632,4434951,22264117,8519911,12324049	0.0	0.0	0.0	0.0
805	22180793,9600826,7986878,25543207,1454773,6550579,26038789,9142761,19800147,21185923	22180793,3727986,7986878,25543207,9600826,36642096,13235609,17188921,23160444,27907205	1.0	1.0	1.0	1.0
808	36606083,4889228,52850476,22025252,51706771,4313478,44935041,25842866,86602746,5403286	36606083,36180468,4313478,36713289,25787749,23664875,25799020,24307695,152245,36904081	1.0	1.0	1.0	1.0
811	7221410,19799455,32250572,735130,34603465,35993767,46346525,3504761,21878751,5409325	19799455,43014661,7221410,21878751,17081238,10627801,13001323,34733465,32250572,41644178	0.6309297535714575	1.0	1.0	1.0
814	13329980,22036571,3710557,33387953,14241418,6670101,2714623,21551568,11557602,15248287	33387953,22036571,14241418,46305977,13329980,13411519,2714623,55040297,14171859,21307488	0.43067655807339306	1.0	1.0	1.0
820	12100854,3868322,8712839,25742205,5116145,25175223,29125354,8692744,15600979,1044552	5116145,3346812,4407455,5702790,16691520,5953485,8712839,25175223,19238,12451492	0.0	0.0	0.0	0.0
821	8712839,25175223,20179918,36904081,8692744,12100854,4387494,1044552,3868322,29214508	5116145,3346812,4407455,5702790,16691520,5864770,8712839,25175223,19238,12451492	0.0	0.0	0.0	0.0
823	2319305,15319019,712078,14241418,39443128,10326242,41314611,7662206,33669399,31902335	15319019,39443128,2319305,6426919,10326242,641786,6421792,33387953,14479433,43311750	0.6309297535714575	1.0	1.0	1.0
830	52873726,14198646,39291138,12670680,23634484,4387484,14171859,24185667,12800122,23260700	52873726,735130,4447785,12737132,1897324,38143689,4324278,23634484,11535539,34445160	0.0	0.38685280723454163	0.0	1.0
831	14171859,4324278,735130,39291138,52873726,9687772,34905328,15893330,9588931,19688024	52873726,12737132,4324278,735130,11535539,34445160,8903143,8417211,29422484,36310858	0.0	0.0	0.0	0.0
832	30303335,10562341,15657779,5099266,22210434,9451052,16398827,29073751,6368017,9732010	30303335,12948892,7869794,10562341,15657779,17231273,37964706,19205437,29362104,7465900	1.0	1.0	1.0	1.0
834	21170174,10627801,15337254,22901758,12207340,22623275,15473205,14328288,34016944,7155555	12631182,7155555,23100962,1386103,21170174,22623275,2099400,29459383,23122306,28006126	0.0	0.0	0.0	0.0
837	5944514,2296264,3835423,8551160,29467201,34982259,6121668,15928989,52868579,14819804	15928989,1780819,16346504,6121668,3210545,25263942,23577867,8551160,9239963,23460562	0.31546487678572877	1.0	1.0	1.0
839	1469751,42708716,8325952,24594624,16058322,86231298,23342845,10354110,3893473,600808	1469751,13923069,13764090,6219790,17327939,2810997,169264,28738741,31844040,39465575	1.0	1.0	1.0	1.0
845	17741440,46517055,9878167,1049501,29399239,30041340,2236768,14853989,1800734,43054703	17741440,9878167,29399239,46517055,2236768,36089763,17967608,30041340,43054703,14853989	1.0	1.0	1.0	1.0
847	16787954,6670101,21383026,4424888,341324,19658917,14402338,7552215,24700152,72372925	16787954,16066726,4424888,341324,7552215,7230315,11837657,5284188,14834714,11254040	1.0	1.0	1.0	1.0
852	474325,13843341,17482507,34208005,6670101,13256155,26067999,9929089,31554917,11441172	13843341,474325,25612629,34208005,14361849,8190282,23801039,42836872,11441172,31634628	0.6309297535714575	1.0	1.0	1.0
859	9648896,1192458,18375089,12932176,11968641,11359243,30658796,11578459,10795340,36310858	22049489,1982286,25726838,12315072,13007205,16364639,5774746,7795952,7228140,36310858	0.0	0.6309297535714575	0.0	1.0
870	11414664,1084345,34121231,13496853,24347647,12584053,11201004,43220289,3981244,20606520	43220289,37029185,11201004,32421068,3981244,1831916,18084826,26199970,15041758,2820454	0.0	0.0	0.0	0.0
873	52805891,12658073,29025270,12824568,29423324,5922085,17415081,24896957,20288322,14367469	52805891,12658073,21874312,3672261,25973484,25315295,24625323,38794814,13441037,22843838	0.16958010263680806	0.0	0.2	0.0
